Date, Time, Luminance, SolarRadiation, ClearSkyRadiation 
2015-12-09,08-36-01,97296.1267929,193.0,299.131564795
2015-12-09,08-38-01,129514.117078,216.0,306.862557064
2015-12-09,08-40-01,142885.317942,248.0,314.607122639
2015-12-09,08-42-01,149131.320071,271.0,322.363307617
2015-12-09,08-44-01,153436.468313,276.0,330.129180506
2015-12-09,08-46-01,147907.037633,262.0,337.902846667
2015-12-09,08-48-01,159148.735309,320.0,345.682436731
2015-12-09,08-50-01,154588.155162,308.0,353.46611081
2015-12-09,08-52-01,150094.106867,265.0,361.25204709
2015-12-09,08-54-01,151415.490667,272.0,369.038456617
2015-12-09,08-56-01,144349.95668,239.0,376.823572076
2015-12-09,08-58-01,131078.172489,232.0,384.605649611
2015-12-09,09-00-01,134973.922238,236.0,392.382968197
2015-12-09,09-02-02,150626.919793,278.0,400.218556558
2015-12-09,09-04-01,157667.023191,323.0,407.916557317
2015-12-09,09-06-02,195986.305703,380.0,415.73405348
2015-12-09,09-08-01,189571.516589,462.0,423.410999427
2015-12-09,09-10-02,190503.838833,455.0,431.203808976
2015-12-09,09-12-02,195818.869036,480.0,438.917507579
2015-12-09,09-14-01,208121.585656,476.0,446.550907312
2015-12-09,09-16-01,189727.402458,483.0,454.230748145
2015-12-09,09-18-01,188449.152281,456.0,461.891278309
2015-12-09,09-20-01,192014.349894,446.0,469.530977415
2015-12-09,09-22-01,181897.744061,359.0,477.148343231
2015-12-09,09-24-01,193614.720219,376.0,484.74189135
2015-12-09,09-26-01,200403.896619,327.0,492.310155019
2015-12-09,09-28-01,165733.416644,466.0,499.851687478
2015-12-09,09-30-01,185225.84135,443.0,507.36505162
2015-12-09,09-32-01,162674.6252,332.0,514.848835058
2015-12-09,09-34-01,151395.938764,434.0,522.301639802
2015-12-09,09-36-01,185515.317453,448.0,529.722087174
2015-12-09,09-38-01,183616.266808,441.0,537.108807736
2015-12-09,09-40-01,183707.0726,457.0,544.460456115
2015-12-09,09-42-01,185504.497828,474.0,551.775700965
2015-12-09,09-44-02,190711.8232,494.0,559.113710965
2015-12-09,09-46-02,193975.334883,531.0,566.351892229
2015-12-09,09-48-01,182626.379139,528.0,573.489946883
2015-12-09,09-50-01,186904.656733,545.0,580.64659413
2015-12-09,09-52-02,186827.220531,543.0,587.819522169
2015-12-09,09-54-01,188683.140694,564.0,594.830205121
2015-12-09,09-56-02,186225.905608,568.0,601.913064013
2015-12-09,09-58-01,185755.832722,570.0,608.832770495
2015-12-09,10-00-01,185660.777914,584.0,615.763165997
2015-12-09,10-01-02,188174.810908,584.0,619.267473017
2015-12-09,10-02-01,184520.236594,582.0,622.644740224
2015-12-09,10-03-01,186423.209731,584.0,626.066858489
2015-12-09,10-04-02,184342.607417,594.0,629.533056936
2015-12-09,10-05-01,228918.882489,599.0,632.873044426
2015-12-09,10-06-01,187154.407317,612.0,636.256829995
2015-12-09,10-07-02,223424.901323,622.0,639.683626906
2015-12-09,10-08-01,231496.916736,628.0,642.985088637
2015-12-09,10-09-01,220526.91606,629.0,646.329285681
2015-12-09,10-10-02,237538.131979,631.0,649.715411363
2015-12-09,10-11-02,191966.640169,594.0,653.032303993
2015-12-09,10-12-02,228664.94123,622.0,656.335453965
2015-12-09,10-13-02,187407.067097,621.0,659.624727857
2015-12-09,10-14-01,229030.721668,584.0,662.845521313
2015-12-09,10-15-01,157720.131236,584.0,666.106883624
2015-12-09,10-16-01,232129.800124,584.0,669.353977923
2015-12-09,10-17-01,187913.338664,637.0,672.586674873
2015-12-09,10-18-01,185990.191175,640.0,675.804846169
2015-12-09,10-19-01,227823.727979,631.0,679.008364538
2015-12-09,10-20-02,237425.522802,626.0,682.250123177
2015-12-09,10-22-01,233798.413696,628.0,688.529746949
2015-12-09,10-24-01,229361.124853,622.0,694.801782344
2015-12-09,10-26-01,231493.671442,617.0,701.01223948
2015-12-09,10-28-01,231592.255065,612.0,707.160162506
2015-12-09,10-30-01,187618.567525,619.0,713.244612351
2015-12-09,10-32-01,226938.755442,635.0,719.26466681
2015-12-09,10-34-01,227254.44507,645.0,725.219422598
2015-12-09,10-36-01,224373.41851,668.0,731.107987449
2015-12-09,10-38-01,230320.490756,700.0,736.929492258
2015-12-09,10-40-01,228723.354009,692.0,742.683083059
2015-12-09,10-42-02,227912.901881,694.0,748.415005445
2015-12-09,10-44-01,226292.487577,710.0,753.983195248
2015-12-09,10-46-01,222609.352853,711.0,759.528093609
2015-12-09,10-48-01,225553.254208,680.0,765.001835913
2015-12-09,10-50-02,222807.435865,673.0,770.448366173
2015-12-09,10-52-01,223197.473017,676.0,775.732803651
2015-12-09,10-54-01,219858.377348,686.0,780.988549229
2015-12-09,10-56-01,219488.953422,687.0,786.170179209
2015-12-09,10-58-01,189368.422358,701.0,791.277000282
2015-12-09,11-00-01,219718.849472,691.0,796.308332138
2015-12-09,11-02-01,72401.4175223,200.0,801.263517874
2015-12-09,11-04-01,250246.57456,216.0,806.141917176
2015-12-09,11-06-01,213723.314101,731.0,810.942909759
2015-12-09,11-08-01,220532.092388,731.0,815.66588903
2015-12-09,11-10-01,217921.357781,732.0,820.310271839
2015-12-09,11-12-01,226642.878037,724.0,824.875492098
2015-12-09,11-14-02,223152.372231,731.0,829.398045146
2015-12-09,11-16-01,218224.13237,735.0,833.766274493
2015-12-09,11-18-01,222678.119666,729.0,838.090798532
2015-12-09,11-20-02,233709.694649,728.0,842.369103235
2015-12-09,11-22-01,217296.220391,712.0,846.495660497
2015-12-09,11-24-01,217384.478137,610.0,850.575072785
2015-12-09,11-26-01,234826.4104,707.0,854.5718887
2015-12-09,11-28-01,183257.217567,686.0,858.485695123
2015-12-09,11-30-01,139776.074742,668.0,862.316094075
2015-12-09,11-32-01,81546.5478,225.0,866.062710635
2015-12-09,11-34-01,91260.1655889,218.0,869.725187585
2015-12-09,11-36-01,45494.7771889,206.0,873.303186721
2015-12-09,11-38-01,42327.2357778,197.0,876.796388764
2015-12-09,11-40-01,23596.3593378,169.0,880.204493265
2015-12-09,11-42-01,14061.8540572,142.0,883.527219605
2015-12-09,11-44-01,11100.1896277,125.0,886.764302406
2015-12-09,11-46-01,5842.58139333,107.0,889.915498047
2015-12-09,11-48-01,4924.40123111,100.0,892.980579986
2015-12-09,11-50-01,5101.90527889,95.0,895.959340619
2015-12-09,11-52-01,5966.92161955,93.0,898.851587048
2015-12-09,11-54-01,16683.4871344,98.0,901.657146764
2015-12-09,11-56-01,30868.0482033,107.0,904.37586327
2015-12-09,11-58-01,39161.4234539,121.0,907.007596707
2015-12-09,12-00-01,48252.6790863,146.0,909.552223418
2015-12-09,12-01-00,53581.9199752,153.0,910.77135603
2015-12-09,12-02-01,50276.1789938,154.0,912.009635454
2015-12-09,12-03-01,37950.7801387,155.0,913.205606409
2015-12-09,12-04-02,45217.0503662,156.0,914.39912458
2015-12-09,12-05-01,49712.830464,162.0,915.532027893
2015-12-09,12-06-01,61531.073161,172.0,916.662459887
2015-12-09,12-07-01,50591.1257494,179.0,917.771029255
2015-12-09,12-08-01,28038.6208533,153.0,918.857729243
2015-12-09,12-09-01,15081.1383012,130.0,919.922553913
2015-12-09,12-10-01,11519.3841024,116.0,920.965498115
2015-12-09,12-11-02,9700.10720444,109.0,922.003389593
2015-12-09,12-12-01,10258.4231222,104.0,922.985728312
2015-12-09,12-13-01,10240.6522078,100.0,923.963008388
2015-12-09,12-14-01,13346.9506333,99.0,924.918394136
2015-12-09,12-15-01,21420.8287878,105.0,925.851884648
2015-12-09,12-16-01,20586.5509444,109.0,926.763478988
2015-12-09,12-17-01,25422.5456911,113.0,927.653176833
2015-12-09,12-18-01,29747.1733378,118.0,928.520978438
2015-12-09,12-19-01,44277.4197035,132.0,929.36688461
2015-12-09,12-20-01,40580.2785934,148.0,930.190896687
2015-12-09,12-22-01,32395.5778361,151.0,931.773246326
2015-12-09,12-24-01,17183.5621234,148.0,933.268047371
2015-12-09,12-26-01,31591.0934151,193.0,934.675326281
2015-12-09,12-28-01,18832.3070009,192.0,935.9951154
2015-12-09,12-30-01,31143.8066524,192.0,937.227450191
2015-12-09,12-32-01,34849.97728,242.0,938.372370885
2015-12-09,12-34-01,92515.5159689,295.0,939.429919677
2015-12-09,12-36-01,101339.129761,343.0,940.400140488
2015-12-09,12-38-01,171941.787081,399.0,941.283076722
2015-12-09,12-40-01,268749.761529,399.0,942.078772285
2015-12-09,12-42-01,289610.051502,893.0,942.787269353
2015-12-09,12-44-01,252900.741324,940.0,943.408607872
2015-12-09,12-46-01,94010.9911444,380.0,943.942824769
2015-12-09,12-48-01,92213.6807751,357.0,944.389953253
2015-12-09,12-50-01,148358.356057,378.0,944.750022287
2015-12-09,12-52-01,287614.441516,919.0,945.023055597
2015-12-09,12-54-01,273570.371093,976.0,945.209071954
2015-12-09,12-56-01,267314.666916,1018.0,945.308084316
2015-12-09,12-58-01,321688.488161,991.0,945.320099722
2015-12-09,13-00-01,261380.580467,991.0,945.245119177
2015-12-09,13-02-01,216768.050684,947.0,945.083137658
2015-12-09,13-04-01,270713.256742,947.0,944.834144168
2015-12-09,13-06-01,77746.7193639,346.0,944.49812196
2015-12-09,13-08-01,148673.781083,338.0,944.07504885
2015-12-09,13-10-01,219318.75386,473.0,943.56489763
2015-12-09,13-12-01,150691.319883,364.0,942.967636372
2015-12-09,13-14-01,144674.83814,364.0,942.283229858
2015-12-09,13-16-01,89531.7736778,313.0,941.511639069
2015-12-09,13-18-01,257675.052573,884.0,940.652822715
2015-12-09,13-20-01,296256.836284,886.0,939.706737549
2015-12-09,13-22-01,225829.196398,439.0,938.673340547
2015-12-09,13-24-01,192349.506844,591.0,937.552587929
2015-12-09,13-26-01,212026.490439,345.0,936.34443737
2015-12-09,13-28-01,74038.8859833,519.0,935.048848682
2015-12-09,13-30-01,33458.9561489,224.0,933.665784821
2015-12-09,13-32-01,57783.6400644,243.0,932.195212908
2015-12-09,13-34-00,85914.6307,271.0,930.650450605
2015-12-09,13-36-01,69079.1752,269.0,928.991439679
2015-12-09,13-38-01,65450.6987083,299.0,927.258202983
2015-12-09,13-40-01,293607.707351,336.0,925.437388344
2015-12-09,13-42-01,254156.105649,939.0,923.52899856
2015-12-09,13-44-01,285322.132462,939.0,921.533045688
2015-12-09,13-46-01,288081.957858,944.0,919.449554631
2015-12-09,13-48-01,191223.177522,464.0,917.278559921
2015-12-09,13-50-01,135836.961273,464.0,915.020109157
2015-12-09,13-52-01,90886.2126116,353.0,912.674263067
2015-12-09,13-54-01,128125.267486,367.0,910.241096196
2015-12-09,13-56-01,297489.900538,979.0,907.720697546
2015-12-09,13-58-01,265628.039293,946.0,905.113170257
2015-12-09,14-00-01,264231.066431,939.0,902.418635691
2015-12-09,14-01-01,272503.259418,898.0,901.038782119
2015-12-09,14-02-01,168313.812089,898.0,899.637228669
2015-12-09,14-03-01,135184.109468,410.0,898.213994889
2015-12-09,14-04-01,114183.195436,385.0,896.769101377
2015-12-09,14-05-01,180062.081963,385.0,895.302568817
2015-12-09,14-06-01,280197.800027,385.0,893.814421932
2015-12-09,14-07-01,212679.087751,385.0,892.304683581
2015-12-09,14-08-01,59877.2054022,330.0,890.773378707
2015-12-09,14-09-01,42134.7854844,308.0,889.220533364
2015-12-09,14-10-01,95290.485,309.0,887.646174721
2015-12-09,14-11-01,51278.6416194,309.0,886.050331078
2015-12-09,14-12-01,73501.0036473,323.0,884.433031861
2015-12-09,14-13-01,129706.822536,327.0,882.794307638
2015-12-09,14-14-01,175548.911233,346.0,881.134190128
2015-12-09,14-15-01,225936.381746,346.0,879.452712201
2015-12-09,14-16-01,110636.061664,346.0,877.749907888
2015-12-09,14-17-00,227917.076053,346.0,876.054721416
2015-12-09,14-18-01,225952.934532,346.0,874.280462017
2015-12-09,14-19-01,199093.550923,346.0,872.513893156
2015-12-09,14-20-01,150303.908378,396.0,870.726146874
2015-12-09,14-22-01,73866.3883956,452.0,867.087279207
2015-12-09,14-24-00,51347.1178289,269.0,863.395563702
2015-12-09,14-26-01,89166.7702889,267.0,859.557234787
2015-12-09,14-28-01,40918.7242244,225.0,855.666780223
2015-12-09,14-30-01,20047.7905244,200.0,851.69322036
2015-12-09,14-32-01,28263.4741049,195.0,847.636963329
2015-12-09,14-34-01,43834.6348605,207.0,843.498437633
2015-12-09,14-36-01,34980.9240955,206.0,839.278090847
2015-12-09,14-38-01,81925.9822045,237.0,834.976389604
2015-12-09,14-40-00,94604.9362956,290.0,830.630672042
2015-12-09,14-42-01,157729.531083,336.0,826.130883727
2015-12-09,14-44-00,126095.370153,330.0,821.626293351
2015-12-09,14-46-01,184385.248492,458.0,816.966035259
2015-12-09,14-48-01,227817.082912,475.0,812.26522459
2015-12-09,14-50-01,229772.465497,545.0,807.486254859
2015-12-09,14-52-01,280825.296569,654.0,802.629727719
2015-12-09,14-54-01,301707.367707,677.0,797.696258526
2015-12-09,14-56-01,272517.527387,722.0,792.686482683
2015-12-09,14-58-00,283352.292302,705.0,787.64374305
2015-12-09,15-00-01,285784.026489,636.0,782.440644292
2015-12-09,15-02-00,290804.69768,780.0,777.249871198
2015-12-09,15-04-01,289851.185684,744.0,771.897659169
2015-12-09,15-06-01,260552.065058,666.0,766.516519873
2015-12-09,15-08-01,72210.8701333,343.0,761.063268279
2015-12-09,15-10-00,99641.9399389,348.0,755.584996995
2015-12-09,15-12-00,122004.207939,387.0,749.990408743
2015-12-09,15-14-00,308222.485009,387.0,744.326039851
2015-12-09,15-16-01,190836.86251,352.0,738.544637819
2015-12-09,15-18-01,185711.829874,352.0,732.742603978
2015-12-09,15-20-00,292917.161636,765.0,726.922478219
2015-12-09,15-22-00,291098.415004,705.0,720.987304174
2015-12-09,15-24-00,123146.211797,338.0,714.986594465
2015-12-09,15-26-01,126558.401125,338.0,708.87043628
2015-12-09,15-28-01,279610.870018,775.0,702.740844387
2015-12-09,15-30-01,158302.418017,775.0,696.548478827
2015-12-09,15-32-01,114054.272397,775.0,690.294288766
2015-12-09,15-34-01,114801.904367,299.0,683.979242106
2015-12-09,15-36-00,77457.8310778,251.0,677.657692113
2015-12-09,15-38-01,42530.5977867,234.0,671.170531686
2015-12-09,15-40-01,24193.8395556,204.0,664.678888886
2015-12-09,15-42-01,19587.1591253,179.0,658.130427009
2015-12-09,15-44-00,18802.5445404,171.0,651.581459033
2015-12-09,15-46-01,24181.2527244,185.0,644.867264437
2015-12-09,15-48-01,25242.8590489,207.0,638.154713838
2015-12-09,15-50-01,27172.1444289,232.0,631.389641936
2015-12-09,15-52-01,45211.5926822,269.0,624.573168971
2015-12-09,15-54-01,91225.7392533,287.0,617.706424569
2015-12-09,15-56-01,78882.6497733,278.0,610.790556806
2015-12-09,15-58-01,87883.9526311,246.0,603.826727572
2015-12-09,16-00-01,58222.7003956,221.0,596.816121914
2015-12-09,16-01-00,52685.4418134,216.0,593.352452822
2015-12-09,16-02-01,56118.0033031,214.0,589.759934032
2015-12-09,16-03-01,84146.9818062,218.0,586.215125076
2015-12-09,16-04-01,110606.338716,239.0,582.65937658
2015-12-09,16-05-01,81169.5266556,209.0,579.092842635
2015-12-09,16-06-01,53362.9356693,204.0,575.515678365
2015-12-09,16-07-01,63292.7533209,200.0,571.928039905
2015-12-09,16-08-01,62260.689776,203.0,568.330084382
2015-12-09,16-09-01,55776.2391591,199.0,564.721969957
2015-12-09,16-10-01,46711.5887755,199.0,561.103855796
2015-12-09,16-11-00,36910.3066778,204.0,557.536444972
2015-12-09,16-12-00,31355.9987311,213.0,553.898972877
2015-12-09,16-13-01,33929.2226067,223.0,550.191119371
2015-12-09,16-15-01,72505.1282933,255.0,542.868928528
2015-12-09,16-16-01,143155.837644,285.0,539.194215437
2015-12-09,16-17-00,214182.718571,285.0,535.572109492
2015-12-09,16-18-00,177632.429194,448.0,531.879993113
2015-12-09,16-19-01,178393.413144,397.0,528.117604328
2015-12-09,16-20-01,182516.777422,413.0,524.408468752
2015-12-09,16-22-01,163442.849344,334.0,516.965829638
2015-12-09,16-24-01,153291.463903,410.0,509.491841695
2015-12-09,16-26-01,203343.950841,471.0,501.987897747
2015-12-09,16-28-01,153295.077506,334.0,494.455407513
2015-12-09,16-30-01,103839.794569,330.0,486.895797703
2015-12-09,16-32-01,125166.709628,309.0,479.31051227
2015-12-09,16-34-00,83293.8570356,269.0,471.764518097
2015-12-09,16-36-01,64138.9237178,250.0,464.068774691
2015-12-09,16-38-00,61850.6362045,238.0,456.479162831
2015-12-09,16-40-00,74686.3692022,232.0,448.806122641
2015-12-09,16-42-01,75395.3657244,229.0,441.050712863
2015-12-09,16-44-01,88954.1635644,229.0,433.342681002
2015-12-09,16-46-01,110342.153216,251.0,425.619582323
2015-12-09,16-48-01,138230.856409,302.0,417.883003805
2015-12-09,16-50-01,127240.798664,295.0,410.134554577
2015-12-09,16-52-01,121025.843776,271.0,402.375863754
2015-12-09,16-54-01,110320.955569,221.0,394.60858086
2015-12-09,16-56-01,115897.119696,246.0,386.834376329
2015-12-09,16-58-01,120258.017869,239.0,379.054939392
2015-12-09,17-00-01,127739.374733,257.0,371.271989062
2015-12-09,17-02-01,128443.682269,221.0,363.487259138
2015-12-09,17-04-00,109410.034922,193.0,355.767377023
2015-12-09,17-06-01,82949.7221333,179.0,347.919520402
2015-12-09,17-08-01,76753.5138133,174.0,340.140106207
2015-12-09,17-10-01,76804.2052231,183.0,332.366098011
2015-12-09,17-12-00,89199.8128071,185.0,324.664043662
2015-12-09,17-14-00,90476.2756978,178.0,316.906372391
2015-12-09,17-16-01,93262.9836302,171.0,309.09525341
2015-12-09,17-18-01,97569.9201564,167.0,301.36175538
2015-12-09,17-20-00,97273.748,165.0,293.707503266
2015-12-09,17-22-00,96461.8595093,160.0,286.005856258
2015-12-09,17-24-01,95820.1098933,159.0,278.259306417
2015-12-09,17-26-00,90290.9418204,149.0,270.661740494
2015-12-09,17-28-00,71355.4060572,144.0,263.023468955
2015-12-09,17-30-01,64503.3454151,137.0,255.347254434
2015-12-09,17-32-01,64243.2403371,128.0,247.762195336
2015-12-09,17-34-01,59823.8637852,127.0,240.206984453
2015-12-09,17-36-01,59809.7863339,123.0,232.683912387
2015-12-09,17-38-00,47988.7628289,118.0,225.257575349
2015-12-09,17-40-00,49601.6292811,118.0,217.805536079
2015-12-10,08-20-01,140153.334404,258.0,236.127085836
2015-12-10,08-22-01,139985.332361,265.0,243.662207896
2015-12-10,08-24-01,138491.266244,271.0,251.228339749
2015-12-10,08-26-01,131303.200836,280.0,258.823213876
2015-12-10,08-28-01,134586.403586,285.0,266.44461102
2015-12-10,08-30-01,134658.016469,292.0,274.090347417
2015-12-10,08-32-01,135047.030494,301.0,281.758287797
2015-12-10,08-34-01,129018.782044,309.0,289.446333027
2015-12-10,08-36-01,128934.887385,309.0,297.152420783
2015-12-10,08-38-01,129084.629413,314.0,304.874523676
2015-12-10,08-40-02,129114.174407,320.0,312.675171049
2015-12-10,08-42-01,130123.319941,318.0,320.358833406
2015-12-10,08-44-01,127282.5216,327.0,328.117143924
2015-12-10,08-46-02,128790.646391,338.0,335.948429612
2015-12-10,08-48-01,129766.845902,334.0,343.656566115
2015-12-10,08-50-01,157576.927402,337.0,351.433959077
2015-12-10,08-52-02,154294.259789,339.0,359.278871971
2015-12-10,08-54-02,126980.234311,339.0,367.059831935
2015-12-10,08-56-01,125438.930836,343.0,374.775067787
2015-12-10,08-58-01,124791.451833,346.0,382.552511056
2015-12-10,09-00-01,126947.9873,334.0,390.325597214
2015-12-10,09-02-02,153949.662609,350.0,398.15732098
2015-12-10,09-04-01,157242.076836,359.0,405.851912277
2015-12-10,09-06-02,155184.199247,364.0,413.666335992
2015-12-10,09-08-01,155647.139784,374.0,421.340644725
2015-12-10,09-10-01,154459.157262,369.0,429.066833461
2015-12-10,09-12-02,153002.260191,364.0,436.842966704
2015-12-10,09-14-01,131476.166027,390.0,444.474863275
2015-12-10,09-16-02,157954.869436,408.0,452.217473058
2015-12-10,09-18-01,158496.336367,399.0,459.81332138
2015-12-10,09-20-01,129643.113627,401.0,467.452618958
2015-12-10,09-22-01,130254.128427,396.0,475.069949274
2015-12-10,09-24-01,130136.03507,390.0,482.66382503
2015-12-10,09-26-01,127215.824935,376.0,490.232776645
2015-12-10,09-28-01,127753.243927,387.0,497.775354524
2015-12-10,09-30-01,154120.348276,392.0,505.29011878
2015-12-10,09-32-01,129097.391099,415.0,512.775654262
2015-12-10,09-34-01,157208.351656,429.0,520.230560233
2015-12-10,09-36-02,155376.189591,441.0,527.715174059
2015-12-10,09-38-01,157925.947927,439.0,535.042967327
2015-12-10,09-40-01,156251.601169,441.0,542.397748216
2015-12-10,09-42-01,157719.496409,461.0,549.716463941
2015-12-10,09-44-01,160230.391582,482.0,556.997796897
2015-12-10,09-46-01,159116.687831,480.0,564.240445846
2015-12-10,09-48-01,151212.477151,481.0,571.443125846
2015-12-10,09-50-01,158016.582222,499.0,578.604570604
2015-12-10,09-52-01,156936.971678,503.0,585.723522876
2015-12-10,09-54-01,152428.873658,520.0,592.79874877
2015-12-10,09-56-01,150663.203247,517.0,599.8290282
2015-12-10,09-58-01,151201.821242,512.0,606.813159546
2015-12-10,10-00-01,149644.258478,524.0,613.749950294
2015-12-10,10-01-01,150154.70308,529.0,617.20022706
2015-12-10,10-02-01,154159.393296,529.0,620.638231157
